DateComtd,DayComtd,TimeComtd,Barangay,X,Y,CrimeType,CrimeCategory,Classification,CaseStat,Solved,Cleared,"Place of Occurrence"
27/10/2020,Tuesday,13:20:00,Cadawinonan,123.271851,9.303092,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Filed in Pros / Court",No,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
28/10/2020,Wednesday,21:10:00,Cadawinonan,123.268799,9.303913,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Filed in Pros / Court",No,Yes,"Along the Roads/Streets/Alleys"
29/10/2020,Thursday,4:20:00,Bagacay,123.298172,9.301221,"INDEX CRIME",ROBBERY,"Robbery w/ Intimidation","Filed in Pros / Court",Yes,Yes,"(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store"
29/10/2020,Thursday,4:20:00,Bagacay,123.298172,9.301221,"NON-INDEX CRIME",SPECIALLAWS,"RA 10591 / 8294 (FIREARMS & EXPLOSIVES)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
29/10/2020,Thursday,4:20:00,Bagacay,123.298172,9.301221,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
29/10/2020,Thursday,23:20:00,"Poblacion No. 2 (Barangay 2)",123.306808,9.303682,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"Along the Roads/Streets/Alleys"
30/10/2020,Friday,20:00:00,Looc,123.311424,9.314717,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
31/10/2020,Saturday,23:00:00,Piapi,123.309555,9.320472,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store"
31/10/2020,Saturday,23:00:00,Piapi,123.309555,9.320472,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store"
2020-05-10,Monday,18:40:00,Batinguel,123.288628,9.310667,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-07-10,Wednesday,16:00:00,Talay,123.272072,9.290509,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-11-10,Sunday,7:50:00,Camanjac,123.273422,9.324172,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
14/10/2020,Wednesday,9:00:00,Looc,123.311661,9.316256,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-01-11,Sunday,22:45:00,Bajumpandan,123.278343,9.286316,"NON-INDEX CRIME",OTHERNONINDEX,"Unjust Vexation","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-11,Monday,0:30:00,Cadawinonan,123.27169,9.302521,"NON-INDEX CRIME",SPECIALLAWS,"BP Blg 6 (ILL POSS'N OF BLADED WEAPON)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-11,Monday,3:30:00,"Poblacion No. 3 (Barangay 3)",123.306839,9.303717,"INDEX CRIME",ROBBERY,"Robbery w/ ForceUponThings","Filed in Pros / Court",No,Yes,Bakeshop
2020-02-11,Monday,12:30:00,Camanjac,123.273621,9.323907,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"Unihabited Place"
2020-02-11,Monday,12:05:00,Calindagan,123.304771,9.29969,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-02-11,Monday,21:35:00,Looc,123.300491,9.318804,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-11,Monday,21:35:00,Looc,123.300491,9.318804,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-04-11,Wednesday,17:40:00,Looc,123.309952,9.313934,"NON-INDEX CRIME",HOMICIDE,"Homicide TRI","Filed in Pros / Court",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-04-11,Wednesday,21:21:00,Looc,123.311935,9.316268,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-11,Friday,16:10:00,Calindagan,123.308655,9.301038,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-11,Friday,16:10:00,Calindagan,123.30835,9.298704,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-11,Friday,16:10:00,Calindagan,123.308182,9.298712,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-11,Friday,16:44:00,Taclobo,123.301765,9.303669,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-11,Friday,16:44:00,Taclobo,123.301765,9.303669,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-07-11,Saturday,17:19:00,Looc,123.311836,9.315543,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-08-11,Sunday,17:40:00,Batinguel,123.288712,9.310212,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-08-11,Sunday,17:30:00,Bajumpandan,123.281677,9.282435,"NON-INDEX CRIME",OTHERNONINDEX,"GRAVE THREATS  - RPC Art. 282","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
2020-10-11,Tuesday,15:50:00,"Poblacion No. 3 (Barangay 3)",123.307716,9.304414,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-11,Tuesday,17:36:00,"Poblacion No. 8 (Barangay 8)",123.304512,9.30251,"NON-INDEX CRIME",SPECIALLAWS,"RA 10591 / 8294 (FIREARMS & EXPLOSIVES)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-11,Tuesday,17:36:00,"Poblacion No. 8 (Barangay 8)",123.304512,9.30251,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-11,Tuesday,17:36:00,"Poblacion No. 8 (Barangay 8)",123.304512,9.30251,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-11,Tuesday,22:22:00,Looc,123.311256,9.31612,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-11-11,Wednesday,10:30:00,"Poblacion No. 3 (Barangay 3)",123.306183,9.30607,"INDEX CRIME",THEFT,Money/Cash/Collection,"Filed in Pros / Court",Yes,Yes,Bakeshop
2020-11-11,Wednesday,21:40:00,Bagacay,123.296547,9.299882,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-11-11,Wednesday,21:40:00,Bagacay,123.296547,9.299882,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-11-11,Wednesday,14:45:00,"Poblacion No. 1 (Barangay 1)",123.309982,9.302298,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
13/11/2020,Friday,14:50:00,Daro,123.299004,9.323724,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
13/11/2020,Friday,21:25:00,Cadawinonan,123.271431,9.302097,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
13/11/2020,Friday,17:30:00,Mangnao-Canal,123.298759,9.293253,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
13/11/2020,Friday,18:40:00,Bantayan,123.298119,9.325481,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
13/11/2020,Friday,19:30:00,Batinguel,123.290115,9.310024,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
14/11/2020,Saturday,4:30:00,Pulantubig,123.2864,9.32414,"NON-INDEX CRIME",HOMICIDE,"Homicide TRI","Filed in Pros / Court",Yes,Yes,"Along the Roads/Streets/Alleys"
14/11/2020,Saturday,10:59:00,Bagacay,123.292358,9.303211,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
14/11/2020,Saturday,20:45:00,"Poblacion No. 8 (Barangay 8)",123.30526,9.305782,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Commercial-Business Establishments) - Bar/Disco"
15/11/2020,Sunday,17:30:00,Piapi,123.307251,9.326416,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
15/11/2020,Sunday,8:20:00,Camanjac,123.281113,9.323406,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
16/11/2020,Monday,17:30:00,Junob,123.283699,9.300662,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
16/11/2020,Monday,20:30:00,Junob,123.283699,9.300662,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
16/11/2020,Monday,22:10:00,"Poblacion No. 1 (Barangay 1)",123.309982,9.302298,"INDEX CRIME",MURDER,Murder,"Under Investigation",No,No,"Along the Roads/Streets/Alleys"
17/11/2020,Tuesday,14:45:00,Cadawinonan,123.271431,9.302097,"INDEX CRIME",MURDER,FRUSTRATED,"Under Investigation",No,No,"Along the Roads/Streets/Alleys"
17/11/2020,Tuesday,14:49:00,Daro,123.299004,9.323724,"NON-INDEX CRIME",SPECIALLAWS,"RA 10591 / 8294 (FIREARMS & EXPLOSIVES)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
17/11/2020,Tuesday,14:49:00,Daro,123.299004,9.323724,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
17/11/2020,Tuesday,22:30:00,Pulantubig,123.287102,9.32414,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
17/11/2020,Tuesday,22:10:00,Candau-ay,123.262993,9.312171,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
17/11/2020,Tuesday,23:48:00,Piapi,123.304848,9.326755,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
18/11/2020,Wednesday,16:40:00,Looc,123.311783,9.316202,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/11/2020,Thursday,18:38:00,Daro,123.298355,9.314892,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/11/2020,Thursday,22:09:00,Banilad,123.303757,9.29261,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/11/2020,Thursday,8:55:00,Cadawinonan,123.269379,9.304966,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
21/11/2020,Saturday,0:00:00,Looc,123.311913,9.316406,"NON-INDEX CRIME",OTHERNONINDEX,Trespassing,"Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
21/11/2020,Saturday,0:00:00,Looc,123.311607,9.316395,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
21/11/2020,Saturday,23:05:00,Talay,123.270012,9.290662,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/11/2020,Tuesday,23:30:00,Banilad,123.29435,9.278957,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/11/2020,Tuesday,23:42:00,Taclobo,123.300316,9.303267,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
25/11/2020,Wednesday,20:20:00,Bagacay,123.294907,9.300032,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
25/11/2020,Wednesday,23:40:00,Piapi,123.306435,9.324024,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
26/11/2020,Thursday,21:00:00,Camanjac,123.273178,9.324246,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
26/11/2020,Thursday,22:00:00,Taclobo,123.302246,9.305887,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
26/11/2020,Thursday,22:00:00,Taclobo,123.302246,9.305887,"NON-INDEX CRIME",SPECIALLAWS,"BP Blg 6 (ILL POSS'N OF BLADED WEAPON)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
26/11/2020,Thursday,22:20:00,Junob,123.286072,9.304352,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
27/11/2020,Friday,20:30:00,Tabuctubig,123.302704,9.301202,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
28/11/2020,Saturday,16:30:00,Batinguel,123.290443,9.309694,"INDEX CRIME",ROBBERY,"Robbery w/ Intimidation","Under Investigation",No,No,"(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store"
29/11/2020,Sunday,13:40:00,Batinguel,123.289772,9.310087,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
29/11/2020,Sunday,13:10:00,Balugo,123.251236,9.300107,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"Unihabited Place"
29/11/2020,Sunday,17:11:00,"Poblacion No. 1 (Barangay 1)",123.308479,9.302727,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
29/11/2020,Sunday,21:30:00,Candau-ay,123.264137,9.31134,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
29/11/2020,Sunday,18:00:00,Bunao,123.29393,9.329822,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-02-11,Monday,0:00:00,Balugo,123.255745,9.304733,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-11,Monday,8:00:00,Piapi,123.306435,9.324024,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-03-11,Tuesday,21:45:00,Daro,123.298355,9.314892,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-07-11,Saturday,23:00:00,Bagacay,123.294907,9.300032,"INDEX CRIME",RAPE,"RAPE (Art 335 RPC / RA 8353)","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
2020-08-11,Sunday,22:00:00,Candau-ay,123.262993,9.312171,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
18/11/2020,Wednesday,19:00:00,Batinguel,123.288712,9.310212,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-11,Tuesday,2:00:00,Tabuctubig,123.302704,9.301202,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Commercial-Business Establishments) - Office "
21/11/2020,Saturday,18:00:00,Balugo,123.255745,9.304733,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/11/2020,Tuesday,22:06:00,Camanjac,123.273621,9.323907,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"Along the Roads/Streets/Alleys"
25/11/2020,Wednesday,16:00:00,Bagacay,123.294907,9.300032,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
25/11/2020,Wednesday,18:00:00,Calindagan,123.308655,9.301038,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
17/03/2019,Sunday,14:00:00,Bagacay,123.294907,9.300032,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-03-12,Thursday,16:20:00,Banilad,123.295494,9.288047,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-03-12,Thursday,14:45:00,Looc,123.311958,9.316385,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-12,Saturday,15:30:00,Piapi,123.312019,9.323177,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-12,Saturday,21:40:00,Looc,123.311806,9.316178,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-12,Sunday,22:10:00,Batinguel,123.290062,9.309402,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-12,Wednesday,8:00:00,Batinguel,123.28981,9.310228,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-09-12,Wednesday,19:50:00,Daro,123.302032,9.317851,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-09-12,Wednesday,22:00:00,"Poblacion No. 4 (Barangay 4)",123.308624,9.307695,"NON-INDEX CRIME",OTHERNONINDEX,Trespassing,"Victim refused to file a case",Yes,Yes,"(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery"
2020-09-12,Wednesday,20:37:00,Junob,123.283173,9.305993,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-12,Thursday,6:50:00,"Poblacion No. 3 (Barangay 3)",123.305588,9.306834,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-12-12,Saturday,14:41:00,Batinguel,123.290207,9.30953,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-12-12,Saturday,22:45:00,"Poblacion No. 1 (Barangay 1)",123.309425,9.303087,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-12-12,Saturday,23:30:00,Talay,123.279137,9.294061,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
13/12/2020,Sunday,23:30:00,Bajumpandan,123.276947,9.286946,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
13/12/2020,Sunday,18:00:00,Taclobo,123.297028,9.306523,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
13/12/2020,Sunday,19:32:00,Daro,123.298798,9.324352,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
14/12/2020,Monday,12:20:00,Bantayan,123.29789,9.326162,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-09-12,Wednesday,8:00:00,Bantayan,123.305511,9.331853,"INDEX CRIME",THEFT,"Qualified Theft","Victim refused to file a case",Yes,Yes,Warehouse
