DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence
23/02/2020,Sunday,5:20 pm,W-203,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Outside Silliman Ballfield,123.301361,9.320249,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),Viol. of RA 7610 (Physical Abuse),,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
31/01/2020,Friday,3:00 pm,202002-164,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,,123.293343,9.279883,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Akyat Bahay),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
12/11/2019,Tuesday,9:00 pm,wccd-0198,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Talay,,123.276108,9.286935,INDEX CRIME,Crime Against Person,RAPE,RAPE (Art 335 RPC / RA 8353),"Force, threat and intimidation",,No,,,,,,,,,,,,,,,,,,,,,,,,Referred,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
18/01/2020,Saturday,6:10 pm,202002-352,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Door #7 Duplamilco Compound,123.292755,9.273467,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,No,0,(Commercial-Business Establishments) - Office 
01/03/2020,Sunday,4:50 am,202003-356,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Claytown Subdivision,123.299957,9.318423,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,went wild at their residence and provoking for a fist fight ,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
01/03/2020,Sunday,3:00 am,202003-357,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Tiada,123.292358,9.318296,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,,,,,,,,,,,,,,,Shabu,"
Piece of seized evidences were:
1.	One (1) pc elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “BB-MSG/ASF-03/01/2020” with signature;
2.	Two (2) pcs. elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “P1-ASF-03/01/2020” and  “P1-ASF-03/01/2020” all with signatures;
3.	One (1) pc. big size heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “P1-MSG-03/01/2020” with signature;
4.	One (1) pc. color black plastic lighter case containing item # 3 marked as “P2-MSG-03/01/2020” with signature;
5.	One (1) pc. improvised tooter marked as “P1-JPD/MBU-03/01/2020” with signature;
6.	One (1) pc. rolled tin foil marked as “P2-JPD/MBU-03/01/2020” with signature;
7.	Two (2) pcs. disposable lighter color green & yellow green marked as “P3-JPD/MBU-03/01/2020” with signature;
8.	One (1) pc. One Thousand Peso bill bearing SN: DY932098 used as Buy-bust money.
9.	Cash proceeds amounting to Php 560.00 in different denomination.
The seized suspected shabu has an estimated weight of 5 grams with DDB value of Php 34,000.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,4,(Inside Residences) - Public Residential Area
01/03/2020,Sunday,3:00 am,202003-357,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Tiada,123.292358,9.318296,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,,,,,,,,,,,,,,,Shabu,"
Piece of seized evidences were:
1.	One (1) pc elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “BB-MSG/ASF-03/01/2020” with signature;
2.	Two (2) pcs. elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “P1-ASF-03/01/2020” and  “P1-ASF-03/01/2020” all with signatures;
3.	One (1) pc. big size heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “P1-MSG-03/01/2020” with signature;
4.	One (1) pc. color black plastic lighter case containing item # 3 marked as “P2-MSG-03/01/2020” with signature;
5.	One (1) pc. improvised tooter marked as “P1-JPD/MBU-03/01/2020” with signature;
6.	One (1) pc. rolled tin foil marked as “P2-JPD/MBU-03/01/2020” with signature;
7.	Two (2) pcs. disposable lighter color green & yellow green marked as “P3-JPD/MBU-03/01/2020” with signature;
8.	One (1) pc. One Thousand Peso bill bearing SN: DY932098 used as Buy-bust money.
9.	Cash proceeds amounting to Php 560.00 in different denomination.

The seized suspected shabu has an estimated weight of 5 grams with DDB value of Php 34,000.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,4,(Inside Residences) - Public Residential Area
01/03/2020,Sunday,7:15 am,202003-358,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),"Lugawan, Independencia St.",123.30542,9.305623,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,acted unruly and caused disturbance ,,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
01/03/2020,Sunday,12:40 pm,202003-360,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 4,123.311516,9.315654,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,,,,,,,,,,,,,,,Shabu,"
Piece of seized evidences were:
1.	Two (2) pcs elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “HFP-P1-3/1/2020” up to “HFP-P2-3/1/2020” all with signatures;

The seized suspected shabu has an estimated weight of 0.2 grams with DDB value of Php 1,360.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
01/03/2020,Sunday,1:25 pm,202003-361,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 2,123.31144,9.315003,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,,,,,,,,,,,,,,,Shabu,"
Piece of seized evidences were:
a.	Two (2) pcs elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “MMA-P1-3/01/2020” up to MMA-P2-3/01/2020” all with signatures;

The seized suspected shabu has an estimated weight of 0.2 grams with DDB value of Php 1,360.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
01/03/2020,Sunday,1:45 am,Traf(136)230,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Intersection El Oriente,123.299088,9.293711,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
01/03/2020,Sunday,5:30 pm,202003-363,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Crispy King,123.296906,9.300686,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
01/03/2020,Sunday,5:30 pm,202003-364,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Crispy King,123.296898,9.300665,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (General),,,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery
01/03/2020,Sunday,5:30 pm,202003-365,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Crispy King,123.294273,9.300332,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Establishment),,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery
01/03/2020,Sunday,6:00 pm,202003-366,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Boarding House owned by Eufemia M. Ybañez, 4th Floor, Mariño Drive",123.303474,9.314315,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Akyat Bahay),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
02/03/2020,Monday,9:00 am,202003-367,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Junob,Purok Lunoy,123.276718,9.291149,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal, went wild and using a bolo stabbed her tarpaulin which cause damaged,,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
01/03/2020,Sunday,11:20 pm,Traf(136)233,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Fronting Brgy. Hall,123.309708,9.313595,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
02/03/2020,Monday,7:11 pm,202003-370,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Tiada,123.307938,9.304662,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,,,,,,,,,,,,,,,Shabu,"
Piece of seized evidences were:
1. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“BB-01-03/02/2020” with signature;
2. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B2-01-03/02/2020” with signature;
3. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B3-03/02/2020” with signature;
4. One (1) pc elongated heatsealed transparent plast8ic sachet containing suspected shabu powder/granules marked as “PIB-“B4-03/02/2020” with signature;
5. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B5-03/02/2020” with signature;
6. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B6-03/02/2020” with signature;
7. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B7-03/02/2020” with signature;
8. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B9-03/02/2020” with signature;
9. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B2-03/02/2020” with signature;
10. One (1) pc Big packed heatsealed transparent plastic sachet containing shabu powder/granules marked as “PIB-“B10-03/02/2020” with signature;
11. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B11-03/02/2020” with signature;
12. One (1) pc elongated heatsealed transaparent plastic sachet containing shabu powder/granules marked as “PIB-“B12-03/02/2020” with signature;
13. One (1) pc elongated heatsealed transaparent plastic sachet containing shabu powder/granules marked as “PIB-“B13-03/02/2020” with signature;
14. One (1) pc elongated  heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B14-03/02/2020” with signature;
15. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B15-03/02/2020” with signature;
16. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B15-03/02/2020” with signature;
17. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B15-03/02/2020” with signature;
18. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B18-03/02/2020” with signature;
19. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B19-03/02/2020” with signature;
20. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B2-03/02/2020” with signature;
21. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B21-03/02/2020” with signature;
22. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B22-03/02/2020” with signature;
23. Five (5) pcs genuine One Hundred Peso Bill used as Buy Bust money;
24. One (1) pc weighing scale;
25. One (1) pc eye glass;
26. Two (2) pcs. Cellular phone (Samsung brand) keypad and (oppo brand) touch screen.


 The seized suspected shabu has an estimated weight of 50 grams with DDB value of Php 340,000.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
02/03/2020,Monday,7:11 pm,202003-370,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Tiada,123.307938,9.304662,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,,,,,,,,,,,,,,,Shabu,"
Piece of seized evidences were:
1. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“BB-01-03/02/2020” with signature;
2. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B2-01-03/02/2020” with signature;
3. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B3-03/02/2020” with signature;
4. One (1) pc elongated heatsealed transparent plast8ic sachet containing suspected shabu powder/granules marked as “PIB-“B4-03/02/2020” with signature;
5. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B5-03/02/2020” with signature;
6. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B6-03/02/2020” with signature;
7. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B7-03/02/2020” with signature;
8. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B9-03/02/2020” with signature;
9. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B2-03/02/2020” with signature;
10. One (1) pc Big packed heatsealed transparent plastic sachet containing shabu powder/granules marked as “PIB-“B10-03/02/2020” with signature;
11. One (1) pc elongated heatsealed transparent plastic sachet containing suspected shabu powder/granules marked as “PIB-“B11-03/02/2020” with signature;
12. One (1) pc elongated heatsealed transaparent plastic sachet containing shabu powder/granules marked as “PIB-“B12-03/02/2020” with signature;
13. One (1) pc elongated heatsealed transaparent plastic sachet containing shabu powder/granules marked as “PIB-“B13-03/02/2020” with signature;
14. One (1) pc elongated  heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B14-03/02/2020” with signature;
15. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B15-03/02/2020” with signature;
16. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B15-03/02/2020” with signature;
17. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B15-03/02/2020” with signature;
18. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B18-03/02/2020” with signature;
19. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B19-03/02/2020” with signature;
20. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B2-03/02/2020” with signature;
21. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B21-03/02/2020” with signature;
22. One (1) pc elongated heatsealed plastic sachet containing shabu powder/granules marked as “PIB-“B22-03/02/2020” with signature;
23. Five (5) pcs genuine One Hundred Peso Bill used as Buy Bust money;
24. One (1) pc weighing scale;
25. One (1) pc eye glass;
26. Two (2) pcs. Cellular phone (Samsung brand) keypad and (oppo brand) touch screen.
 The seized suspected shabu has an estimated weight of 50 grams with DDB value of Php 340,000.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
02/03/2020,Monday,6:05 pm,Traf(136)236,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),,123.309128,9.304702,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
03/03/2020,Tuesday,11:00:00,202003-373,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cantil-e,"B6 L10, Purok Mauswagon",123.271584,9.283377,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,,,,,,,,,,,,,,,Shabu,"


Piece of seized evidences were:
1.	Two (2) pcs small heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “CDB-WOA1-3/3/2020” and “CDB-WOA2-3/3/2020” all with signature;
2.	Two (2) pcs small heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “CDB-WOA3-3/3/2020” and “CDB-WOA4-3/3/2020” all with signature;
3.	Four (4) pcs medium heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “CDB-WOA5-3/3/2020” up to “CDB-WOA8-3/3/2020” all with signature;
4.	One (1) pcbig heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as “CDB-WOA9-3/3/2020” with signature;
5.	Plastic sachet in different sizes collectively marked as “CDB-WOA10-3/3/2020”with signature;
6.	One (1) pc baby wipes plastic container containing items number 1 up to 5 marked as “CDB-WOA11-3/3/2020” all with signature; and
7.	Ten Thousand Six Hundred pesos (Php 10, 600.00) in different denomination paper bill as cash proceeds.

7.Remarks:The seized suspected shabu has an estimated weight of 10 grams with DDB value of Php 68,000.00 was brought to Prov’l Crime Laboratory Office for examination. Arrested suspects were under custody of Dumaguete City Police Station for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
