DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence*
2021-02-25,Thursday,1:17:00,202102-0371,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Purok Ipil-ipil,123.298225,9.293823,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) pc. heat sealed transparent plastic sachet containing suspected shabu marked as JGB-BB-2/25/21-1:17am with signature; (object of sale)
2.	 One (1) pc.  cellular keypad phone (Nokia Brand) marked as JGB-P1-2/25/21-1:19am Left front jacket pocket with signature; 
3.	One (1) piece medium sized heat sealed transparent plastic sachet containing suspected shabu marked as JGB-P2-2/25/21-1:19am-Right short pocket with signature;
4.	Three (3) pcs elongated heat sealed transparent plastic sachet containing suspected shabu marked as JGB-P3 to JGB-P5 all marked with -2/25/21-1:19am right short pocket and signature;
5.	One (1) pc black pouch marked as JGB-P6-2/25/21-1:19am-right short pocket with signature used as container for items no. 3&4;
6.	One (1) pc Five Hundred peso bill with SN MS483862 used as buy-bust money. 



VII.	REMARKS: Estimated total weight of all confiscated suspected shabu is more or less 7 Grams with corresponding DDB value amounting to Php 47,600.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-25,Thursday,1:17:00,202102-0371,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Purok Ipil-ipil,123.298225,9.293823,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) pc. heat sealed transparent plastic sachet containing suspected shabu marked as JGB-BB-2/25/21-1:17am with signature; (object of sale)
2.	 One (1) pc.  cellular keypad phone (Nokia Brand) marked as JGB-P1-2/25/21-1:19am Left front jacket pocket with signature; 
3.	One (1) piece medium sized heat sealed transparent plastic sachet containing suspected shabu marked as JGB-P2-2/25/21-1:19am-Right short pocket with signature;
4.	Three (3) pcs elongated heat sealed transparent plastic sachet containing suspected shabu marked as JGB-P3 to JGB-P5 all marked with -2/25/21-1:19am right short pocket and signature;
5.	One (1) pc black pouch marked as JGB-P6-2/25/21-1:19am-right short pocket with signature used as container for items no. 3&4;
6.	One (1) pc Five Hundred peso bill with SN MS483862 used as buy-bust money. 
VII.	REMARKS: Estimated total weight of all confiscated suspected shabu is more or less 7 Grams with corresponding DDB value amounting to Php 47,600.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-25,Thursday,1:24:00,202102-0372,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Tres Rosas,123.290321,9.298725,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
1.	One (1) pc heat sealed elongated plastic transparent sachet containing suspected shabu granules marked as JB-BB-02-25-21 1:28 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
2.	Two (2) pcs heat sealed elongated plastic transparent sachet containing suspected shabu granules marked as JB-P1-02-25-21 1:34 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY and JB-P2-02-25-21  1:35 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
3.	Two (2) pcs small heat sealed elongated plastic transparent sachet containing suspected shabu granules marked as JB-P3-02-25-21 1:36 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY and JB-P4-02-25-21  1:37 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
4.	One (1) pc Hope Cigarette pack marked as JB-P6-02-25-21 1:39 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
5.	One (1) pc black cellular phone (Samsung) marked as JB-P5-02-25-21 1:38 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;  
6.	One (1) pc Five hundred peso bill with serial no. QX 547869 used as Buy-Bust Money;
7.	One (1) unit Black-Red Honda Beat Motorcycle with plate no. 6A11402 marked as JB-P7-02-25-2 1:40 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
VII.	REMARKS: Estimated total weight of all confiscated suspected shabu is more or less 2 Grams with corresponding DDB value amounting to Php 13, 600.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-25,Thursday,1:24:00,202102-0372,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Tres Rosas,123.290321,9.298725,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
1.	One (1) pc heat sealed elongated plastic transparent sachet containing suspected shabu granules marked as JB-BB-02-25-21 1:28 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
2.	Two (2) pcs heat sealed elongated plastic transparent sachet containing suspected shabu granules marked as JB-P1-02-25-21 1:34 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY and JB-P2-02-25-21  1:35 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
3.	Two (2) pcs small heat sealed elongated plastic transparent sachet containing suspected shabu granules marked as JB-P3-02-25-21 1:36 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY and JB-P4-02-25-21  1:37 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
4.	One (1) pc Hope Cigarette pack marked as JB-P6-02-25-21 1:39 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
5.	One (1) pc black cellular phone (Samsung) marked as JB-P5-02-25-21 1:38 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;  
6.	One (1) pc Five hundred peso bill with serial no. QX 547869 used as Buy-Bust Money;
7.	One (1) unit Black-Red Honda Beat Motorcycle with plate no. 6A11402 marked as JB-P7-02-25-2 1:40 AM PUROK TRES ROSAS, BRGY BAGACAY, DGTE CITY;
VII.	REMARKS: Estimated total weight of all confiscated suspected shabu is more or less 2 Grams with corresponding DDB value amounting to Php 13, 600.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-25,Thursday,6:40:00,202102-0373,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Ambis Restaurant, Surban St.",123.309105,9.306615,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Establishment),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery
2021-02-25,Thursday,13:00:00,202102-0375,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.311577,9.316655,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"
	Confiscated pieces of evidence were:
		a. one (1) set of playing cards;
		b. bet money amounting to One Hundred Seventy Pesos (Php 170.00) in different denominations.

",Php 170.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-02-25,Thursday,14:07:00,202102-0376,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 2,123.311607,9.316623,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a.	One (1) pc elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu;(subject of sale); and 
b.	genuine Five hundred peso (Php 500.00) bill.

Remarks:The confiscated suspected shabu with estimated total weight of 0.10 gram & w/ DDB value of ₱680.00. The arrested suspect was brought to this office pending for filing of appropriate charges while the confiscated piece of evidence was brought to PNP Crime Laboratory for examination.

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-25,Thursday,23:26:00,202102-0379,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Meciano,123.302856,9.305972,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"

a.	One (1) pc heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu;(subject of sale); and 
b.	genuine Five hundred peso (Php 500.00) bill bearing serial no. CDO 15260.

Remarks:The confiscated suspected shabu with estimated total weight of 0.8 gram & w/ DDB value of ₱5,440.00. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-02-26,Friday,5:26:00,202102-0380,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cadawinonan,Purok Star Apple,123.268181,9.303855,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"a) Five (5) pieces elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as SW-1-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature to SW-5-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature ;  b) Three (3) pieces medium heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as SW6-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature to SW8-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature;  c) One (1) piece white hand paper used to contain items letter a and b marked as SW6-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature to SW9-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature; d) One (1) piece pouch color pink used to contain  items letter a and c marked as SW6-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature to SW10-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature; e) One (1) piece transparent plastic box marked SW6-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature to SW11-MT-02/26/2021 (BR) Purok Star apple, Brgy. Cadawinonan 5:50 AM with signature;",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-26,Friday,14:57:00,202102-0386,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Orchids,123.309555,9.301006,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
a.) one (1) pc big heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu.
b.) eight (8) pcs elongated heat sealed transparent plastic sachet containing suspected Shabu granules
c.) one (1) pc lighter color orange
d.) one (1) elongated empty transparent plastic sachet
e.) one (1) emprovised sealer
f.) one (1) scissor
g.) one (1) pack empty plastics
h.) one (1) pouch color brown.

A total of 3.0 grams of illegal drugs confiscated with DDB value of Php20,400.00..",,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-26,Friday,21:10:00,202102-0387,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Junob,Northern Junob,123.285416,9.303516,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Billiard,"

       Confiscated evidence
1.	Nine (9) pcs of cue sticks
2.	One (1) pc of cue stick bridge
3.	One (1) pc of triangular rack
4.	Bet money amounting to Php 745.00 in different denomination

",Php 745.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-02-26,Friday,18:02:00,202102-0388,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 3,123.311096,9.316131,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu, 1. One (1) piece heat sealed transparent plastic sachet containing suspected shabu marked as SW-1-JB-SL-(BR)-Z3-BL-02/26/2021 6:15PM with signature; 2. Two (2) pieces elongated heat sealed transparent plastic sachet containing suspected shabu marked as SW-2-JB-SL-(BR)-Z3-BL-02/26/2021 6:15PM with signature and SW-3-JB-SL-(BR)-Z3-BL-02/26/2021 6:15PM with signature; 3. One (1) piece green aluminum container marked as SW-4-JB-SL-(BR)-Z3-BL-02/26/2021 6:15PM with signature where items 1 & 2 placed inside; 4. One (1) piece weighing scale marked as SW-5-JB-SL-(BR)-Z3-BL-02/26/2021 6:24PM with signature; 5.Two (2) pieces lighter marked as SW-6-JB-SL-(BR)-Z3-BL-02/26/2021 6:24PM with signature; 6. One (1) pair of scissor marked as SW-7-JB-SL-(BR)-Z3-BL-02/26/2021 6:24PM with signature; 7. Empty plastics (transparent) collectively marked as SW-8-JB-SL-(BR)-Z3-BL-02/26/2021 6:24PM with signature; 8. One (1) piece plastic transparent marked as SW-9-JB-SL-(BR)-Z3-BL-02/26/2021 6:24PM with signature where items no 4 to 7 placed inside; 9. One (1) piece improvised totter marked as SW-10-JB-SL-(BR)-Z3-BL-02/26/2021 6:45PM with signature; 10. Two (2) pieces lighter marked as SW-11-JB-SL-(BR)-Z3-BL-02/26/2021 6:45PM with signature;and 11. One (1) piece white OPPO cellphone box marked as SW-12-JB-SL-(BR)-Z3-BL-02/26/2021 6:45PM with signature where items 9 to 10 placed inside,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-02-02,Tuesday,1:20:00,W-0307,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Purok 5,123.284134,9.309805,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2021-02-02,Tuesday,10:30:00,W-0308,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Negros Grace Pharmacy,123.307198,9.306343,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness, touching her back down to her ,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Drug Store
2021-02-05,Friday,7:10:00,W-0310,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,S. A. Infante St.,123.273407,9.324182,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
2021-02-05,Friday,13:30:00,W-0311,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 3,123.310181,9.316099,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-07,Sunday,18:00:00,W-0313,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Purok Madasigon, Canday-ong",123.303154,9.299734,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2021-02-13,Saturday,19:30:00,W-0314,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bantayan,Purok 4,123.303093,9.327057,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-15,Monday,16:00:00,W-0315,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cantil-e,Purok Maalagaron,123.265633,9.288608,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Stabbing/Hacking - PI,,CICL (Suspect),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2021-02-17,Wednesday,20:00:00,W-0316,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 1,123.310181,9.316099,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),Viol. of RA 7610 (Physical Abuse),,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-18,Thursday,17:00:00,W-0317,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Villa Fortunata,123.284134,9.309805,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),Viol. of RA 7610 (Physical Abuse),,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-19,Friday,9:30:00,W-0318,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,,123.310181,9.316099,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),Viol. of RA 7610 (Physical Abuse),,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-20,Saturday,13:00:00,W-0319,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),,123.304977,9.304962,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),Viol. of RA 7610 (Physical Abuse),,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-20,Saturday,22:00:00,W-0320,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.303154,9.299734,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2021-02-27,Saturday,20:30:00,W-0321,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Balugo,Purok Atis,,,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-27,Saturday,22:30:00,W-0322,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Purok 4,123.284134,9.309805,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-28,Sunday,17:45:00,W-0323,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Purok 4,123.284134,9.309805,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-02-28,Sunday,17:30:00,W-0324,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bajumpandan,Purok Katubhan,123.281494,9.277882,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-03-02,Tuesday,18:45:00,202103-0398,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Entrance of NOPH,123.307983,9.319744,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,acting unpleasant behavior ,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Hospital / Clinic
2021-03-02,Tuesday,21:13:00,202103-0400,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Mang Atchan's Bachoy,123.294968,9.300295,NON-INDEX CRIME,,MURDER,Attempted Murder,Shooting,,No,,Small Arms - Handgun (Pistol or Revolver),Cal.45,,,RECOVERED,Police Station / Officer,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery
2021-03-02,Tuesday,21:13:00,202103-0400,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Mang Atchan's Bachoy,123.294968,9.300295,NON-INDEX CRIME,,HOMICIDE,Attempted Homicide,Shooting,,No,,Small Arms - Handgun (Pistol or Revolver),Cal.45,,,RECOVERED,Police Station / Officer,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery
2021-03-04,Thursday,19:30:00,202103-0409,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Brgy. Hall,123.262932,9.312949,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation,touched their body parts ,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
2021-03-06,Saturday,13:00:00,202103-0418,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone II,123.311119,9.316247,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Cara y Cruz / Hantak,"
		a. Thee (3) pcs One Piso Coins used as toss coins; and
b. bet money amounting to One Hundred Ninety Pesos (Php 190.00) in different denominations.

",Php 190.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
2021-03-06,Saturday,18:00:00,202103-0419,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,"Near BIR, Lower",123.294846,9.307506,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,got angry at him and shouted,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences - Subdivision) - w/o Security Guard
2021-03-06,Saturday,13:50:00,Traf(137)032,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Fronting Agong, Pinili St.",123.306366,9.304131,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-03-09,Tuesday,19:02:00,202103-0444,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Gumamela,123.292252,9.302581,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"One (1) pc Medium heat- sealed  transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale). Three (3) pcs elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu ;w/ estimated total weight of 1.15 grms & w/ DDB value of Php7,820.00; One (1) pc. empty plastic sachet; One (1) unit Asus touch screen color gold; and One (1) pc genuine Five hundred Peso bill (Php 500.00) on top of the bogus money as buy bust money. The seized suspected shabu has an estimated weight of 1.15 grams with estimated DDB value of (Php 7820.00) and which will be submitted to PNP Provincial Crime Laboratory for examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
